,author,creation_date,expiry,last_reply,parent_category,price,replies,saving,source,thread_category,title,url,views,votes
8,pigqq,"Feb 29th, 2020 8:24 am","September 30, 2020","Jul 17th, 2020 4:01 am",Financial Services,,450,,CIBC,Banking & Investing,CIBC Earn $300 and 12 Month Fee Rebate with a CIBC Smart Account,https://www.cibc.com/en/special-offers/smart-fee-rebate.html?itrc=M392:11,138745,58
9,kenchar,"Jul 15th, 2020 3:14 am",,"Jul 17th, 2020 3:49 am",Computers & Electronics,1504.50,31,50%,Lenovo Canada,Computers & Tablets/eReaders,Lenovo X1 Carbon 7th i5 10210 512gb SSD 16GB Ram 400NITS $1504.50/$1429.28 Student/Military,http://lenovo.evyy.net/c/341376/225728/3899?u=https%3A%2F%2Fwww.lenovo.com%2Fca%2Fen%2Flaptops%2Fthinkpad%2Fthinkpad-x1%2FX1-Carbon-Gen-7%2Fp%2F22TP2TXX17G,5688,-1
10,dogbolter,"Jul 16th, 2020 7:59 am",,"Jul 17th, 2020 3:17 am",Kids & Babies,29.97,51,33%,,Toys & Games,"Star Wars The Child Plush 11"" from The Mandalorian $29.97",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2Fgp%2Fproduct%2FB0825SNHP1%2F&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,10125,0
11,shopper-X,"Jul 16th, 2020 10:31 am",,"Jul 17th, 2020 3:15 am",Computers & Electronics,28.97,20,39%,Amazon.ca,Peripherals & Accessories,AmazonBasics Full-Size Ergonomic Wireless PC Mouse with Fast Scrolling [$28.97],http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FAmazonBasics-Full-Size-Ergonomic-Wireless-Scrolling%2Fdp%2FB078HFRNSP%2F&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,6506,11
12,amazedal,"Jul 4th, 2020 3:37 pm",,"Jul 17th, 2020 3:13 am",,$164.96,75,,The Source,Home & Garden,August Smart Lock Pro+ Connect - Silver ($164.96+tax),http://www.kqzyfj.com/click-749547-10797598?url=https%3A%2F%2Fwww.thesource.ca%2Fen-ca%2Fbrands%2Faugust-home%2Faugust-smart-lock-pro%252b-connect---silver%2Fp%2F108076443&amp;sid=rfdcb,17877,19
13,jugojugo,"Jul 8th, 2020 9:26 pm",,"Jul 17th, 2020 3:02 am",Home & Garden,,149,,Home Depot,Home Improvement & Tools,RYOBI 2020 Summer Tour - 20% off 18V + 40V tools on event day,https://bit.ly/RYOBISummerTour,30163,34
14,maverikbc,"Jul 8th, 2020 9:31 pm",,"Jul 17th, 2020 2:41 am",Financial Services,,92,,,Credit Cards,"TD, BMO, CIBC and Manulife cash back 10% cards welcome bonuses end dates vary",,23616,22
15,Manver,"Jul 14th, 2020 11:00 am",,"Jul 17th, 2020 2:08 am",Automotive,99.99,31,$90,Amazon.ca,Auto Parts & Accessories,AUKEY DR03 1080p Dual Dash Cams $99.99 after coupon,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FAukey-Dr03-HD-1080p-Enregistreur-parcours%2Fdp%2FB07FC96SQZ%2Fref%3Dsr_1_4%3Fdchild%3D1%26keywords%3Daukey%2Bdual%2Bdash%2Bcam%26qid%3D1594738595%26sr%3D8-4&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,6850,7
16,canuckcolehead,"Jul 1st, 2020 12:55 am","July 31, 2020","Jul 17th, 2020 2:06 am",Financial Services,,86,30% off,Royal Bank,Credit Cards,RBC Rewards 30% off Gift Cards -Petro Canada & others,https://www.rbcrewards.com/#/promotions,26168,69
17,Cantthinkofaname,"Jun 27th, 2020 9:18 pm",,"Jul 17th, 2020 1:58 am",Beauty & Wellness,$12.99,105,,Costco,Other,"Cloth Masks at Costco, 3 Pack, $12.99",,50410,33
18,Teletran,"Jul 4th, 2020 12:49 pm",,"Jul 17th, 2020 1:53 am",Computers & Electronics,99.96,120,,,Video Games,Ring Fit Adventure $99.96 @ Walmart Dixie and Dundas and other locations.,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36751&amp;murl=https%3A%2F%2Fwww.walmart.ca%2Fen%2Fip%2Fring-fit-adventure-nintendo-switch%2F6000200479542&amp;u1=rfdcb,34201,21
19,adizac,"Jul 13th, 2020 11:52 pm",,"Jul 17th, 2020 1:34 am",Apparel,49,43,,Lululemon,Men's Apparel,"Commission Pant Slim Canvas 34"" - Silver Spoon $49",https://prf.hn/click/camref:1101l5eQw/destination:https%3A%2F%2Fshop.lululemon.com%2Fp%2Fmens-trousers%2FCommission-Pant-Slim-Canvas-34-MD%2F_%2Fprod9890024%3Fcolor%3D9819,11780,17
20,wchau85,"Jul 16th, 2020 2:40 pm","July 19, 2020","Jul 17th, 2020 1:21 am",,,22,70%,TOMS Shoes,Apparel,TOMS Shoes samples sale ONLINE (Up to 70% off),https://theflashsale.com/,7173,-1
21,4Fox1RF,"Jul 14th, 2020 7:48 pm",,"Jul 17th, 2020 1:16 am",,$184.99,87,,Newegg,Computers & Electronics,1TB WD Black SN750 NVMe M.2 2280 $184.99,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=44589&amp;murl=https%3A%2F%2Fwww.newegg.ca%2Fwestern-digital-black-sn750-nvme-1tb%2Fp%2FN82E16820250110%3FItem%3DN82E16820250110&amp;u1=rfdcb,10163,11
22,Elecpro,"Jul 15th, 2020 10:13 pm",,"Jul 17th, 2020 1:12 am",,104.95,34,,,Computers & Electronics,Raspberry Pi 4 Model B/8GB is back in stock,https://www.buyapi.ca/product/raspberry-pi-4-model-b-8gb/,4922,-1
23,redflagdealsguy,"Jul 4th, 2020 8:18 am",,"Jul 17th, 2020 1:03 am",,999,361,,Dell,Computers & Electronics,"Dell 15"" 4700U / 4500U - DC RAM, USB-C DP 4K60 + 65W PD - $999/$849 ($899/$764 Uni) [$827/$703 w/ Uni+Rakuten][Hot/Warm]",http://www.dpbolvw.net/click-749547-12105225?url=https%3A%2F%2Fwww.dell.com%2Fen-ca%2Fshop%2Fdell-laptops%2Fnew-inspiron-15-5000-laptop-amd%2Fspd%2Finspiron-15-5505-laptop%2Fni155000_s103e&amp;sid=rfdcb,55472,23
24,brobinsoncc,"Aug 23rd, 2019 12:26 am",,"Jul 17th, 2020 12:57 am",Computers & Electronics,3298,2791,,,Televisions,"(Visions, Costco, BB, 2001) LG OLED 65C9 $3298 55C9 $2298 65B9 $2998 55B9 $1998",https://www.visions.ca/product-detail/49756/lg_65_c9_series_oled_4k_uhd_smart_tv_with_webos_4_5_thinq_ai_and_alpha_9_gen_2?categoryId=0&amp;sku=OLED65C9,507393,63
25,ABrunger,"Jul 15th, 2020 11:12 am",,"Jul 17th, 2020 12:33 am",Computers & Electronics,684.97,41,,Grand And Toy,Computers & Tablets/eReaders,Lenovo ThinkCentre M725s - SFF - Ryzen 7 Pro 2700 3.2 GHz - 16 GB RAM - 512 GB SSD (French KB) $684.97,http://go.redirectingat.com?id=2927x594702&amp;xs=1&amp;url=https%3A%2F%2Fwww.grandandtoy.com%2Fen%2Fproduct%2FSY6583112_Lenovo_ThinkCentre_M725s_-_SFF_-_Ryzen_7_Pro_2600_3_2_GHz_-_16_GB_-_512_GB_-_Canadian_French_%28Language_French__region_Canada%29.aspx,8174,8
26,clergykid,"Jul 9th, 2020 11:58 am",,"Jul 17th, 2020 12:26 am",Computers & Electronics,$810,72,,Amazon.ca,Computers & Tablets/eReaders,"Lenovo Flex 5 14"" 2-in-1 Laptop Ryzen 5 4500U 16gb DDR, 256GB SSD $810",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FLenovo-Processor-Graphics-Included-81X20005US%2Fdp%2FB086226DDB%2Fref%3Dsr_1_1%3Fcrid%3DTBTU2XT8G0HK%26dchild%3D1%26keywords%3Dlenovo%2Bflex%2B5%26qid%3D1594309854%26sprefix%3Dlenovo%2Bf%252Caps%252C278%26sr%3D8-1&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,14307,6
27,9394,"Jul 16th, 2020 9:07 am","August 1, 2020","Jul 17th, 2020 12:26 am",,,11,,,Computers & Electronics,Bit Defender 1 Year Licenses - $14.99 + $19.99,http://go.redirectingat.com?id=2927x594702&amp;xs=1&amp;url=https%3A%2F%2Fwww.bitdefender.com%2Fmedia%2Fhtml%2Fconsumer%2Frenew%2Fclearance-2020-opt%2F%3Fforce_country%3Dca%26amp%3Bpid%3DEMM_CA_RENEWAL_OFF_EXP_JUL_PGEN%26amp%3Bcid%3D,1876,6
28,bg8055,"Jun 10th, 2020 2:00 pm",,"Jul 17th, 2020 12:13 am",,"$1,099.99",354,,Costco,Computers & Electronics,"HP ENVY x360 15-ee0003ca 2-in-1 Laptop Bundle, AMD Ryzen 7 4700U $1,099.99","https://www.costco.ca/hp-envy-x360-15-ee0003ca-2-in-1-laptop-bundle,-amd-ryzen-7-4700u.product.100657185.html",74586,32
29,BhangraMan,"Jul 7th, 2020 6:45 pm",,"Jul 17th, 2020 12:03 am",,$4.00,154,,Dollarama,Computers & Electronics,Mophie USB-C to USB-C 3.1 5ft $4.00,,31282,38
0,bg8055,"Jun 10th, 2020 2:00 pm",,"Jul 17th, 2020 12:13 am",,"$1,099.99",354,,Costco,Computers & Electronics,"HP ENVY x360 15-ee0003ca 2-in-1 Laptop Bundle, AMD Ryzen 7 4700U $1,099.99","https://www.costco.ca/hp-envy-x360-15-ee0003ca-2-in-1-laptop-bundle,-amd-ryzen-7-4700u.product.100657185.html",74604,32
1,BhangraMan,"Jul 7th, 2020 6:45 pm",,"Jul 17th, 2020 12:03 am",,$4.00,154,,Dollarama,Computers & Electronics,Mophie USB-C to USB-C 3.1 5ft $4.00,,31291,38
2,Strafe1,"Jul 16th, 2020 7:55 pm","July 22, 2020","Jul 16th, 2020 11:58 pm",Home & Garden,$19.98,8,50% off,Walmart,Appliances,Hamilton Beach 4 Slice Toaster Oven or 1.7 L Stainless Steel Kettle $19.98 each (Half Price) YMMV,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36751&amp;murl=https%3A%2F%2Fwww.walmart.ca%2Fen%2Fip%2Fhamilton-beach-4-slice-toaster-oven-31401c%2F6000192914996&amp;u1=rfdcb,2530,6
3,DJRMITO,"Jul 15th, 2020 8:08 pm","July 31, 2020","Jul 16th, 2020 11:56 pm",Computers & Electronics,$49.99,21,$30 off,Memory Express,Other,"Office 365 Personal, 1 Year Subscription - $49.99",https://www.memoryexpress.com/Products/MX74096,3976,-2
4,Presents,"Jul 16th, 2020 1:49 pm","July 19, 2020","Jul 16th, 2020 11:56 pm",,,8,,Sport Chek,Sports & Fitness,30x Total CT Money when paying with Triangle MC (July 17 to July 18),,1584,9
5,Stranger,"Jul 16th, 2020 9:48 pm",,"Jul 16th, 2020 11:51 pm",Home & Garden,$118.40,2,52%,Home Depot,Home Improvement & Tools,Ryobi 18V ONE+ Cordless Stick Vacuum with Battery and Charger - $118.40 (YMMV),https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/ryobi-18v-one-cordless-stick-vacuum-with-battery-and-charger/1001110316,1948,3
6,lebrond,"Jul 14th, 2020 12:22 pm","July 21, 2020","Jul 16th, 2020 11:47 pm",Computers & Electronics,18.74,18,,Nintendo,Video Games,Assassin's Creed III: Remastered (Switch) $18.74 on eShop,https://www.nintendo.com/en_CA/games/detail/assassins-creed-iii-remastered-switch/,4264,-4
7,saladtoss,"Jul 16th, 2020 8:54 pm",,"Jul 16th, 2020 11:41 pm",Beauty & Wellness,9.98,6,,Walmart,Beauty Supplies & Personal Care,"One Step Hand Sanitizer, Fragrance-Free, 1L, $9.98",http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=36751&amp;murl=https%3A%2F%2Fwww.walmart.ca%2Fen%2Fip%2F6000079183836&amp;u1=rfdcb,2482,-2
8,oj777,"Jul 7th, 2020 9:22 pm",,"Jul 16th, 2020 11:26 pm",,,33,,,Computers & Electronics,Harman Kardon Astra Bluetooth Speaker - Black - Open Box $49.99 (Brand New $429.99),,13964,0
9,trystee,"Jan 1st, 2020 8:32 pm",,"Jul 16th, 2020 11:23 pm",,,698,,,Groceries,[Various Retailers] Gift Card Deals And Discounts (2020),,373462,319
10,Tanya007,"Jul 16th, 2020 8:38 pm",,"Jul 16th, 2020 11:15 pm",Apparel,$499,3,,LEGO,Children's Apparel,Lego Harry Potter Castle 71043 in stock,https://www.lego.com/en-ca/product/hogwarts-castle-71043,3370,4
11,taya1214,"Jul 13th, 2020 1:49 pm",,"Jul 16th, 2020 11:13 pm",,,127,,Shell,Automotive,Shell Go+ for every Air Miles cardholder,http://shellgoplus.ca,16753,30
12,MTLGuru,"Jul 15th, 2020 9:33 pm","July 22, 2020","Jul 16th, 2020 11:13 pm",,,8,,,Groceries,Week of 16th of July to 22n of July grocery round up (QUEBEC),,2288,34
13,stovetop,"Jun 13th, 2020 4:26 pm",,"Jul 16th, 2020 11:09 pm",,,193,,Dollarama,Home & Garden,Dollarama Deals Version 7,,80045,117
14,Mr2828,"Jul 9th, 2020 5:42 pm",,"Jul 16th, 2020 10:56 pm",,,289,,Foot Locker,Apparel,Ultraboost/NMD/Infinity React 50% + extra 15/20% off,,80743,137
15,bigfishman,"Jul 6th, 2020 3:46 am","September 30, 2020","Jul 16th, 2020 10:53 pm",Financial Services,,263,,American Express,Credit Cards,Shopping.ca Gift Card by Ivanhoé Cambridge - Spend at least $100 and Earn $20 credit. Up to 3 times - YMMV,,35253,74
16,zbadboy72,"Jul 4th, 2020 12:26 pm","August 31, 2020","Jul 16th, 2020 10:48 pm",Computers & Electronics,$28,9,$72 off,Visions Electronics,Video Games,Visions Mini C64 $28 link in thread,https://www.visions.ca/product-detail/46315/retro_games_the_c64_mini_console_with_hd_ouput_and_joystick?categoryId=0&amp;sku=19353,5814,12
17,joebrown2020,"Jul 13th, 2020 4:56 pm","July 16, 2020","Jul 16th, 2020 10:47 pm",Computers & Electronics,98,13,,Visions Electronics,Peripherals & Accessories,"Acer 22"" monitor - $98",https://www.visions.ca/product-detail/57424/acer_22_full_hd_1080p_monitor_with_hdmi_input?categoryId=1175&amp;sku=EK220Q,4641,4
18,angel_wing0,"Jul 16th, 2020 1:29 pm",,"Jul 16th, 2020 10:36 pm",,,23,,adidas,Apparel,Adidas Creators Club - 30% OFF SITE WIDE,https://adidas-canada.sjv.io/c/341376/358661/5280?u=https://www.adidas.ca/en,5729,5
19,Freebush,"Jul 16th, 2020 8:47 pm",,"Jul 16th, 2020 10:32 pm",,$39.99,6,,Memory Express,Computers & Electronics,IN WIN Jupiter J120 Addressable 120mm x 3 RGB Case Fan -Triple Pack $39.99,https://www.memoryexpress.com/Products/MX00113116,1479,2
20,GateGuardian,"Jul 15th, 2020 10:25 am","August 15, 2020","Jul 16th, 2020 10:29 pm",Financial Services,,55,,,Credit Cards,PCF Mastercard - 5x Points - July 15 - Aug 15 [YMMV],,11161,21
21,immad01,"Jul 16th, 2020 11:20 am",,"Jul 16th, 2020 10:21 pm",,,8,,Home Hardware,Home & Garden,"5L jerry can $5.27, FISKARS bypass pruner $11.97, ARMORALL 4 pieces pack $18.37, HOME HANDYMAN 16"" Tool Box w/Tray $7.97",https://www.homehardware.ca/en/flyer,2472,4
22,Freebush,"Jul 16th, 2020 10:18 pm",,"Jul 16th, 2020 10:18 pm",,$88.99,0,$12.89,Amazon.ca,Computers & Electronics,MetallicGear Neo Mini V2 Series Mini-ITX Case (MG-NE210_BK02) $88.99 FREE SHIPPING,http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FMetallicGear-Mini-ITX-MG-NE210_BK02-Aluminum-Tempered%2Fdp%2FB07XDM2K82&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1454,4
23,Psyclist,"Apr 23rd, 2020 1:01 pm",,"Jul 16th, 2020 10:12 pm",Home & Garden,,728,,,Appliances,Enercare Credits! YMMV,,121409,205
24,HP_John,"Apr 16th, 2020 12:06 am",,"Jul 16th, 2020 10:06 pm",,,305,,,Restaurants,"GTA Restaurants During Pandemic UPDATED Mon, July 6",,144657,166
25,trystee,"Jul 9th, 2020 1:09 am","July 16, 2020","Jul 16th, 2020 10:00 pm",,,29,,Shoppers Drug Mart,Groceries,"/Pharmaprix (QC) Spend $60 On Netflix GC, Get 6,000 PC Optimum Points Back (Jul 11 to Jul 16, 2020)",,6417,18
26,h2oclick,"Jul 15th, 2020 12:26 am",,"Jul 16th, 2020 10:00 pm",,,16,,,Financial Services,Kaplan Schweser's Free Master Classes for the 2020 CFA Exam,https://www.schweser.com/cfa/online-classes/master-classes?9223_activeOption=2&amp;utm_campaign=CFA_CandidateSupport&amp;utm_con,5563,34
27,Blubbs,"Jul 14th, 2020 6:39 pm",,"Jul 16th, 2020 9:55 pm",Computers & Electronics,$330.03,19,,Lenovo Canada,Peripherals & Accessories,"Lenovo 28"" UHD 4K IPS Monitor $366.70 plus 10% cash back ($330.03)",http://lenovo.evyy.net/c/341376/225728/3899?u=https%3A%2F%2Fwww.lenovo.com%2Fca%2Fen%2Faccessories-and-monitors%2Fmonitors%2Fhome%2FL28u-30C19280DL028inch-MonitorHDMI%2Fp%2F65FAGCC2US,5253,10
28,Str8Grumpz,"Jul 16th, 2020 9:38 pm",,"Jul 16th, 2020 9:52 pm",Home & Garden,$429.95,3,$150,,Appliances,Vitamix Venturist - Refurb ($429.95),http://www.tkqlhce.com/click-749547-13051846?url=https%3A%2F%2Fwww.vitamix.com%2Fca%2Fen_us%2Fshop%2Fcertified-reconditioned-v1200%3Fcid%3Dscl-CA-crv1200-flash&amp;sid=rfdcb,1147,0
29,vinceto,"Jul 13th, 2020 2:31 pm",,"Jul 16th, 2020 9:46 pm",,,91,,Best Buy,Computers & Electronics,Samsung CRG9 - 49inch 1440p 120hrz monitor $1299 Best Buy,https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/samsung-49-1440p-wqhd-120hz-4ms-gtg-curved-va-led-freesync-gaming-monitor-lc49rg90ssnxza/13607591,13681,16
0,Str8Grumpz,"Jul 16th, 2020 9:38 pm",,"Jul 16th, 2020 9:52 pm",Home & Garden,$429.95,3,$150,,Appliances,Vitamix Venturist - Refurb ($429.95),http://www.tkqlhce.com/click-749547-13051846?url=https%3A%2F%2Fwww.vitamix.com%2Fca%2Fen_us%2Fshop%2Fcertified-reconditioned-v1200%3Fcid%3Dscl-CA-crv1200-flash&amp;sid=rfdcb,1151,0
1,vinceto,"Jul 13th, 2020 2:31 pm",,"Jul 16th, 2020 9:46 pm",,,91,,Best Buy,Computers & Electronics,Samsung CRG9 - 49inch 1440p 120hrz monitor $1299 Best Buy,https://bestbuyca.o93x.net/c/341376/644465/10221?u=https://www.bestbuy.ca/en-ca/product/samsung-49-1440p-wqhd-120hz-4ms-gtg-curved-va-led-freesync-gaming-monitor-lc49rg90ssnxza/13607591,13691,16
2,gizmokrap,"Jul 16th, 2020 2:46 pm",,"Jul 16th, 2020 9:36 pm",Computers & Electronics,,11,100,GreenmanGaming.com,Video Games,War of Mine free (YMMV depending on ranking),http://www.tkqlhce.com/click-749547-10956577?url=https%3A%2F%2Fwww.greenmangaming.com%2Fthe-xp-program%2F&amp;sid=rfdcb,2358,9
3,MikeTO2,"Jun 29th, 2020 5:49 pm","July 31, 2020","Jul 16th, 2020 9:30 pm",Financial Services,,20,,Scotiabank,Banking & Investing,$25 GC + $300 Cash When Opening a Scotibank Chequing Account,https://www.ratesupermarket.ca/deals,7343,-3
4,KoukiMonster,"Jul 3rd, 2020 3:40 am",,"Jul 16th, 2020 9:24 pm",Home & Garden,$119.99,72,~42% off,The Bay,Appliances,KitchenAid 3- Piece pasta roller set $119.99,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=43178&amp;murl=https%3A%2F%2Fwww.thebay.com%2Fproduct%2Fkitchenaid-3-piece-pasta-roller-and-cutter-set---stand-mixer-attachment-0600003487659.html%3Fdwvar_0600003487659_color%3DRED&amp;u1=rfdcb,20736,34
5,iSyndicated,"Jul 16th, 2020 3:48 pm",,"Jul 16th, 2020 9:20 pm",,449.99,10,,Costco,Computers & Electronics,"Philips 27"" 4K 60Hz IPS $449.99, USB-C (65W PD) Docking, VESA mountable, Height/Tilt Stand",https://www.costco.ca/philips-272p7vubnb---27in.-4k-ips-monitor-(3840-x-2160)-with-built-in-usb-c-docking-station.product.100652323.html,2652,5
6,gizmokrap,"Jul 16th, 2020 8:50 pm","July 18, 2020","Jul 16th, 2020 9:19 pm",Apparel,$5,2,,Thyme Maternity,Women's Apparel,Thyme Maternity Everything $5 in store! [Hot],http://thymematernity.sjv.io/c/341376/496626/8556?u=https%3A%2F%2Fwww.thymematernity.com%2F,2031,3
7,Blubbs,"Jul 13th, 2020 12:26 pm",,"Jul 16th, 2020 8:55 pm",Computers & Electronics,1399.99,35,$400,Costco,Computers & Tablets/eReaders,"LG gram 17"" 17Z90N Laptop, i5-1035G7, 16GB, 512GB $1399.99 ($400 off)",https://www.costco.ca/lg-gram-17-17z90n-laptop%2c-i5-1035g7.product.100540466.html,6984,7
8,immad01,"Jul 16th, 2020 8:10 pm","July 22, 2020","Jul 16th, 2020 8:48 pm",,,1,,Real Canadian Superstore,Groceries,RCSS NO TAX ALL WEEK (July 16th through July 22nd) (GTA Stores),https://www.realcanadiansuperstore.ca/print-flyer,1524,0
9,DaVibe,"Jul 14th, 2020 2:08 am","July 16, 2020","Jul 16th, 2020 8:46 pm",Computers & Electronics,$97,7,,Visions Electronics,Home Theatre & Audio,Polk Audio TSi CS10 High Performance Center Speaker (CS10BLACK-OPENBOX) - $97,https://www.visions.ca/catalogue/category/details.aspx?categoryId=0&amp;productId=55332&amp;sku=CS10BLACK-OPENBOX,3863,3
10,pux420,"Jun 29th, 2020 12:30 pm","July 12, 2020","Jul 16th, 2020 8:41 pm",Home & Garden,214.99,155,20%,Costco,Home Improvement & Tools,Garage Epoxy $214.99,https://www.costco.ca/rokrez-epoxy-floor-coating-kit-with-chips-and-additive.product.100402675.html,43931,23
11,solariseclipse,"May 24th, 2020 10:16 am",,"Jul 16th, 2020 8:39 pm",,,301,,Lenovo Canada,Computers & Electronics,Lenovo L24q-30 23.8-inch QHD Monitor 60-75hz 4ms IPS $215.99 + HST + Ebates 6% CB,http://lenovo.evyy.net/c/341376/225728/3899?u=https%3A%2F%2Fwww.lenovo.com%2Fca%2Fen%2Faccessories-and-monitors%2Fnew-arrivals%2FL24q-30A19238QL023-8inch-Monitor-HDMI%2Fp%2F65FBGCC1US,68343,71
12,eljay0,"Jul 10th, 2020 1:13 pm",,"Jul 16th, 2020 8:33 pm",,$79,92,,Home Depot,Home & Garden,Chamberlain MyQ Smart Garage Hub $79 + FREE Google Nest Mini ($39-$69 value),https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/chamberlain-myq-smart-garage-hub/1000663927,19107,28
13,MercadorHG,"Jul 16th, 2020 11:25 am","July 23, 2020","Jul 16th, 2020 8:17 pm",Computers & Electronics,0$,19,100%,Epic Games,Video Games,Epic free games 16 - 23 July Torchlight II,https://www.epicgames.com/store/en-US/product/torchlight-2/home,6145,115
14,aasoror,"Jul 14th, 2018 12:00 am",,"Jul 16th, 2020 8:03 pm",Computers & Electronics,,1205,,,Peripherals & Accessories,[Staples/TheSource/WM/BB/Costco] HP Inkjet wireless 3-in-One Instant-Ink Eligible Printers from $60,https://staplescanada.4u8mqw.net/c/341376/755401/10903?u=https://www.staples.ca/products/1775790-en-hp-officejet-3830-all-in-one-inkjet-printer-k7v40ab1h,355278,116
15,alli,"Jul 16th, 2020 6:04 pm",,"Jul 17th, 2020 9:13 am",Beauty & Wellness,17.99,33,,,Beauty Supplies & Personal Care,Disposable Masks - Medical Grade ASTM Level 2. Made in USA. 50 masks for $17.99 plus &9.95 S&H,https://www.performancehealth.ca/isolation-masks#sin=32817,3191,0
16,stancehunter,"Jul 15th, 2020 6:48 pm",,"Jul 16th, 2020 7:53 pm",Beauty & Wellness,$15,15,,,Beauty Supplies & Personal Care,GTA/Ottawa $15 - 5 x 10 Pack Disposable Face Masks - Non Medical,https://www.poppacorn.ca/products/3-layer-disposable-face-masks-non-medical-5-x-10-pack-50-pieces?variant=32090924974145,2560,3
17,kongqyk,"Jul 16th, 2020 5:15 am",,"Jul 16th, 2020 7:53 pm",Home & Garden,128,31,14% off,Home Depot,Home Improvement & Tools,Ryobi 4.0 Ah Battery (2-Pack) $102.4,https://the-home-depot-ca.pxf.io/c/341376/583694/9526?u=https://www.homedepot.ca/product/ryobi-18v-one-high-capacity-4-0-ah-battery-2-pack-/1000681583,4593,5
18,LuckyBaybee,"Jul 15th, 2020 4:12 pm","July 16, 2020","Jul 16th, 2020 7:50 pm",,,26,,Starbucks,Restaurants,"Starbucks Happy Hour is on 7/16, 2-7pm (BOGO Any Handcrafted Drink)",,4626,9
19,jiffylube1024,"Jul 10th, 2020 5:10 pm",,"Jul 16th, 2020 7:47 pm",Home & Garden,404.99,42,24%,eBay.ca,Appliances,Dyson V10B (Animal) refurb - $404.99 from Dyson Canada (eBay),http://rover.ebay.com/rover/1/706-53473-19255-0/1?type=4&amp;campid=5335823041&amp;toolid=10001&amp;customid=&amp;mpre=https%3A%2F%2Fwww.ebay.ca%2Fitm%2FDyson-Official-Outlet-V10B-Cordless-Vacuum-Colour-may-vary-Refurbished%2F173703481402%3Fhash%3Ditem287188c83a%3Ag%3Ac1YAAOSwokVdH5Wu,9636,10
20,lefroset,"Jul 16th, 2020 5:53 pm",,"Jul 16th, 2020 7:46 pm",Computers & Electronics,649.99,1,,Newegg,Peripherals & Accessories,($649.99+$9.99 shipping) Synology DS420+ 4-bay NAS,http://click.linksynergy.com/deeplink?id=CAqD7bLWUPI&amp;mid=44589&amp;murl=https%3A%2F%2Fwww.newegg.ca%2Fsynology-ds420%2Fp%2FN82E16822108744&amp;u1=rfdcb,1225,3
21,immad01,"Jul 16th, 2020 7:19 pm",,"Jul 16th, 2020 7:41 pm",,,4,,Amazon.ca,Groceries,"Club House, Quality Natural Herbs & Spices, Seasoning Pack, 6 Count for $65 after $20 coupon",http://www.amazon.ca/gp/redirect.html?ie=UTF8&amp;location=https%3A%2F%2Fwww.amazon.ca%2FClub-House-Quality-Natural-Seasoning%2Fdp%2FB089M9W89S&amp;tag=redflagdealsc-20&amp;linkCode=ur2&amp;camp=15121&amp;creative=330641,1384,-5
22,cslusarc,"Jan 1st, 2020 12:32 am",,"Jul 16th, 2020 7:38 pm",,,382,,The Bay,Apparel,"2020 Promo Codes, Coupons & 1-Day Sales",,318354,131
23,Ac131313,"Jul 16th, 2020 1:44 am","July 16, 2020","Jul 16th, 2020 7:36 pm",Computers & Electronics,89.99,25,40% + $10,Staples,Telecom,Ooma Telo (Wired) and Telo Air 2 (Wifi Enabled) - $89.99 and $99.99 - Home Phone Hub ($5/mo landline),https://staplescanada.4u8mqw.net/c/341376/755401/10903?u=https://www.staples.ca/products/1599666-en-ooma-telo-canadian-free-home-telephone-service,3841,5
